"timestamp","original_url","archive_url","digest","screenshot","captured"
"20240704235133","https://www.califidparrotandexotic.com/donate.html","https://web.archive.org/web/20240704235133/https://www.califidparrotandexotic.com/donate.html","WH5CZ74N4UQYQQNCCYPTWBMEHYCP5GYJ","screenshots/20240704235133--donate.html.png","False"
"20251209073852","https://www.califidparrotandexotic.com/donate.html","https://web.archive.org/web/20251209073852/https://www.califidparrotandexotic.com/donate.html","IIATSH7YNV7HGYKE6R3AFNEECEFYQI56","screenshots/20251209073852--donate.html.png","False"
"20260210053507","https://www.califidparrotandexotic.com/donate.html","https://web.archive.org/web/20260210053507/https://www.califidparrotandexotic.com/donate.html","JQUWUPNECGVH7YUQI55H6WOBRZJHCJIQ","screenshots/20260210053507--donate.html.png","False"
"20260607042345","https://www.califidparrotandexotic.com/donate.html","https://web.archive.org/web/20260607042345/https://www.califidparrotandexotic.com/donate.html","UKF3XRRXLK2GTK25IXOTKC3T5O6MMK6Z","screenshots/20260607042345--donate.html.png","True"
"20240704235348","https://www.califidparrotandexotic.com/favicon.ico","https://web.archive.org/web/20240704235348/https://www.califidparrotandexotic.com/favicon.ico","7KQG6SOCNPRWDNFWNEXDHMXYIQ7HRBII","screenshots/20240704235348--favicon.ico.png","False"
"20140519080743","http://califidparrotandexotic.com/footer.html","https://web.archive.org/web/20140519080743/http://califidparrotandexotic.com/footer.html","WVXILPT5UDQRKQZ3TWPVJNYIUK6LZSXE","screenshots/20140519080743--footer.html.png","True"
"20171009145235","http://califidparrotandexotic.com/footer.html","https://web.archive.org/web/20171009145235/http://califidparrotandexotic.com/footer.html","IT4BQMOD3EBAID5GOBTNHF6YRNQMRYX7","screenshots/20171009145235--footer.html.png","False"
"20240812004903","https://www.califidparrotandexotic.com/footer.html","https://web.archive.org/web/20240812004903/https://www.califidparrotandexotic.com/footer.html","RTHWR7YUVS3NZ2TJRO7UVWLIVJYO4QF3","screenshots/20240812004903--footer.html.png","False"
"20241004205839","https://www.califidparrotandexotic.com/footer.html","https://web.archive.org/web/20241004205839/https://www.califidparrotandexotic.com/footer.html","T77XJS7D2N3WQJGPCYEKRDMFZFURZLUT","screenshots/20241004205839--footer.html.png","False"
"20260607042329","https://www.califidparrotandexotic.com/footer.html","https://web.archive.org/web/20260607042329/https://www.califidparrotandexotic.com/footer.html","33VX5LOTKSQJXQII7MVIS34SGBQU5V3V","screenshots/20260607042329--footer.html.png","False"
"20211028210724","https://www.califidparrotandexotic.com/forms/adoption-application.html","https://web.archive.org/web/20211028210724/https://www.califidparrotandexotic.com/forms/adoption-application.html","QXS2ZUZQBT5YP4DERYNVS6TWEMSPT6SL","screenshots/20211028210724--forms_adoption-application.html.png","False"
"20231208125927","https://www.califidparrotandexotic.com/forms/adoption-application.html","https://web.archive.org/web/20231208125927/https://www.califidparrotandexotic.com/forms/adoption-application.html","OQRBM3RJCECO4KJDZODYMJ2QUIDGLFZY","screenshots/20231208125927--forms_adoption-application.html.png","False"
"20250913111415","https://www.califidparrotandexotic.com/forms/adoption-application.html","https://web.archive.org/web/20250913111415/https://www.califidparrotandexotic.com/forms/adoption-application.html","DG6QTXJVZB3KJZWJQ7HGUOJZISNVVZJB","screenshots/20250913111415--forms_adoption-application.html.png","False"
"20251209081903","https://www.califidparrotandexotic.com/forms/adoption-application.html","https://web.archive.org/web/20251209081903/https://www.califidparrotandexotic.com/forms/adoption-application.html","5USY56AMQQ2XOID4OAE3VQZX3B5TRX3V","screenshots/20251209081903--forms_adoption-application.html.png","False"
"20260210061724","https://www.califidparrotandexotic.com/forms/adoption-application.html","https://web.archive.org/web/20260210061724/https://www.califidparrotandexotic.com/forms/adoption-application.html","2SHD4ELADB72NXN423B45TCZF2SQZ52O","screenshots/20260210061724--forms_adoption-application.html.png","False"
"20260607042345","https://www.califidparrotandexotic.com/forms/adoption-application.html","https://web.archive.org/web/20260607042345/https://www.califidparrotandexotic.com/forms/adoption-application.html","Y47T6KSQAPN5MEPWJGEOV5TK3TJUDZQO","screenshots/20260607042345--forms_adoption-application.html.png","False"
"20220517043642","https://www.califidparrotandexotic.com/forms/foster-home-agreement.html","https://web.archive.org/web/20220517043642/https://www.califidparrotandexotic.com/forms/foster-home-agreement.html","X333ORJEHAUFDVQADBZ2RBZQJSQDS7XG","screenshots/20220517043642--forms_foster-home-agreement.html.png","False"
"20260210060406","https://www.califidparrotandexotic.com/forms/foster-home-agreement.html","https://web.archive.org/web/20260210060406/https://www.califidparrotandexotic.com/forms/foster-home-agreement.html","OO2IUKKUXSWKQKV5DURTXQSTPJMEMF36","screenshots/20260210060406--forms_foster-home-agreement.html.png","False"
"20260607042345","https://www.califidparrotandexotic.com/forms/foster-home-agreement.html","https://web.archive.org/web/20260607042345/https://www.califidparrotandexotic.com/forms/foster-home-agreement.html","PCJZJCB7U2UXR6LNNCO4QMA2TNDBATME","screenshots/20260607042345--forms_foster-home-agreement.html.png","False"
"20220517050954","https://www.califidparrotandexotic.com/forms/volunteer-application.html","https://web.archive.org/web/20220517050954/https://www.califidparrotandexotic.com/forms/volunteer-application.html","L3M7BGLQEZM5T7RK2VV7J2ZZRGOVPKW2","screenshots/20220517050954--forms_volunteer-application.html.png","False"
